distance_m,mean_delta_s,median_delta_s,stddev_s,20260817T075848.967340Z-b21b0cca,20260817T080045.212818Z-1a67833d,20260817T080447.012719Z-a16fa874,20260817T080645.455659Z-8094e296,20260817T081048.550838Z-7aea19b1
4966.0,-0.06502364520269169,-0.07503940867114522,0.03792217815447441,-0.07503940867115944,-0.09999999999999432,-0.07503940867114522,-0.07503940867114522,-1.4210854715202004e-14
4968.0,-0.05734499296256956,-0.07563214186473033,0.04332478682080914,-0.07563214186474454,-0.07991426960931847,-0.07563214186473033,-0.07563214186473033,0.02008573039067585
4970.0,-0.055876847684038465,-0.0758768476840288,0.044721359549990077,-0.07587684768404301,-0.07587684768404301,-0.0758768476840288,-0.0758768476840288,0.0241231523159513
4972.0,-0.07408224599161031,-0.09408224599160064,0.04472135954999007,-0.09408224599161485,-0.09408224599161485,-0.09408224599160064,-0.09408224599160064,0.005917754008379461
4974.0,-0.08000000000000398,-0.09999999999999432,0.04472135954999007,-0.10000000000000853,-0.10000000000000853,-0.09999999999999432,-0.09999999999999432,-1.4210854715202004e-14
4976.0,-0.08000000000000398,-0.09999999999999432,0.04472135954999007,-0.10000000000000853,-0.10000000000000853,-0.09999999999999432,-0.09999999999999432,-1.4210854715202004e-14
4978.0,-0.06598442464047025,-0.08598442464045775,0.04472135954998372,-0.08598442464047196,-0.08598442464047196,-0.08598442464045775,-0.08598442464045775,0.014015575359508148
4980.0,-0.05480933336606029,-0.07480933336604778,0.044721359549983714,-0.07480933336606199,-0.07480933336606199,-0.07480933336604778,-0.07480933336604778,0.025190666633918113
4982.0,-0.06549875536868796,-0.08549875536867546,0.04472135954998372,-0.08549875536868967,-0.08549875536868967,-0.08549875536867546,-0.08549875536867546,0.014501244631290433
4984.0,-0.08000000000000398,-0.09999999999999432,0.04472135954999007,-0.10000000000000853,-0.10000000000000853,-0.09999999999999432,-0.09999999999999432,-1.4210854715202004e-14
4986.0,-0.08000000000000398,-0.09999999999999432,0.04472135954999007,-0.10000000000000853,-0.10000000000000853,-0.09999999999999432,-0.09999999999999432,-1.4210854715202004e-14
4988.0,-0.07407155633425191,-0.09407155633424225,0.04472135954999007,-0.09407155633425646,-0.09407155633425646,-0.09407155633424225,-0.09407155633424225,0.005928443665737859
4990.0,-0.0556214697036296,-0.07562146970361994,0.044721359549990077,-0.07562146970363415,-0.07562146970363415,-0.07562146970361994,-0.07562146970361994,0.024378530296360168
4992.0,-0.060286391720177336,-0.08028639172016483,0.044721359549983714,-0.08028639172017904,-0.08028639172017904,-0.08028639172016483,-0.08028639172016483,0.019713608279801065
4994.0,-0.0799999999999926,-0.0999999999999801,0.04472135954998372,-0.09999999999999432,-0.09999999999999432,-0.0999999999999801,-0.0999999999999801,-1.4210854715202004e-14
4996.0,-0.0799999999999926,-0.0999999999999801,0.04472135954998372,-0.09999999999999432,-0.09999999999999432,-0.0999999999999801,-0.0999999999999801,-1.4210854715202004e-14
4998.0,-0.07936363393820897,-0.09936363393819647,0.04472135954998372,-0.09936363393821068,-0.09936363393821068,-0.09936363393819647,-0.09936363393819647,0.0006363660617694222
5000.0,-0.0561951734752796,-0.07619517347526994,0.044721359549990077,-0.07619517347528415,-0.07619517347528415,-0.07619517347526994,-0.07619517347526994,0.023804826524710165
5002.0,-0.0550226106184283,-0.07502261061841864,0.044721359549990077,-0.07502261061843285,-0.07502261061843285,-0.07502261061841864,-0.07502261061841864,0.024977389381561466
5004.0,-0.07584103371831077,-0.0958410337183011,0.04472135954999007,-0.09584103371831532,-0.09584103371831532,-0.0958410337183011,-0.0958410337183011,0.004158966281679
5006.0,-0.0799999999999926,-0.0999999999999801,0.04472135954998372,-0.09999999999999432,-0.09999999999999432,-0.0999999999999801,-0.0999999999999801,-1.4210854715202004e-14
5008.0,-0.0799999999999926,-0.0999999999999801,0.04472135954998372,-0.09999999999999432,-0.09999999999999432,-0.0999999999999801,-0.0999999999999801,-1.4210854715202004e-14
5010.0,-0.06441926483393559,-0.08441926483392592,0.04472135954999007,-0.08441926483394013,-0.08441926483394013,-0.08441926483392592,-0.08441926483392592,0.015580735166054183
5012.0,-0.05505837785298127,-0.07505837785296876,0.044721359549983714,-0.07505837785298297,-0.07505837785298297,-0.07505837785296876,-0.07505837785296876,0.024941622146997133
5014.0,-0.06758077438792612,-0.08758077438791645,0.04472135954999007,-0.08758077438793066,-0.08758077438793066,-0.08758077438791645,-0.08758077438791645,0.012419225612063656
5016.0,-0.0799999999999926,-0.0999999999999801,0.04472135954998372,-0.09999999999999432,-0.09999999999999432,-0.0999999999999801,-0.0999999999999801,-1.4210854715202004e-14
5018.0,-0.08000000000000398,-0.09999999999999432,0.04472135954999007,-0.10000000000000853,-0.10000000000000853,-0.09999999999999432,-0.09999999999999432,-1.4210854715202004e-14
5020.0,-0.0733671081084907,-0.09170888513560271,0.04101346026078236,-0.09170888513561692,-0.09170888513561692,-0.09170888513560271,-0.09170888513560271,-1.4210854715202004e-14
5022.0,-0.060068262029571426,-0.07508532753695363,0.03357917929708986,-0.07508532753696784,-0.07508532753696784,-0.07508532753695363,-0.07508532753695363,-1.4210854715202004e-14
5024.0,-0.0646792745050874,-0.08084909313134858,0.036156813632178174,-0.08084909313136279,-0.08084909313136279,-0.08084909313134858,-0.08084909313134858,-1.4210854715202004e-14
5026.0,-0.08000000000000398,-0.09999999999999432,0.04472135954999007,-0.10000000000000853,-0.10000000000000853,-0.09999999999999432,-0.09999999999999432,-1.4210854715202004e-14
5028.0,-0.0799999999999926,-0.0999999999999801,0.04472135954998372,-0.09999999999999432,-0.09999999999999432,-0.0999999999999801,-0.0999999999999801,-1.4210854715202004e-14
5030.0,-0.07932190038156647,-0.09915237547694744,0.044342290339404344,-0.09915237547696165,-0.09915237547696165,-0.09915237547694744,-0.09915237547694744,-1.4210854715202004e-14
5032.0,-0.060287422573887285,-0.07535927821734845,0.03370169376585888,-0.07535927821736266,-0.07535927821736266,-0.07535927821734845,-0.07535927821734845,-1.4210854715202004e-14
5034.0,-0.05999855351196572,-0.0749981918899465,0.03354021105109558,-0.07499819188996071,-0.07499819188996071,-0.0749981918899465,-0.0749981918899465,-1.4210854715202004e-14
5036.0,-0.07752695533491476,-0.09690869416863279,0.0433388855543569,-0.096908694168647,-0.096908694168647,-0.09690869416863279,-0.09690869416863279,-1.4210854715202004e-14
5038.0,-0.0799999999999926,-0.0999999999999801,0.04472135954998372,-0.09999999999999432,-0.09999999999999432,-0.0999999999999801,-0.0999999999999801,-1.4210854715202004e-14
5040.0,-0.08000000000000398,-0.09999999999999432,0.04472135954999007,-0.10000000000000853,-0.10000000000000853,-0.09999999999999432,-0.09999999999999432,-1.4210854715202004e-14
5042.0,-0.06969782316099896,-0.082829705268324,0.03966531059251923,-0.08282970526833822,-0.09999999999999432,-0.082829705268324,-0.082829705268324,-1.4210854715202004e-14
5044.0,-0.06528891607208039,-0.07548152678678832,0.03801042570421304,-0.07548152678680253,-0.10000000000000853,-0.07548152678678832,-0.07548152678678832,-1.4210854715202004e-14
5046.0,-0.05903234039080303,-0.0752401451885163,0.04174385290886076,-0.0752401451885305,-0.08472063319422318,-0.0752401451885163,-0.0752401451885163,0.015279366805771133
5048.0,-0.055084240351027346,-0.07508424035101768,0.044721359549990077,-0.0750842403510319,-0.0750842403510319,-0.07508424035101768,-0.07508424035101768,0.02491575964896242
5050.0,-0.06733735130979426,-0.0873373513097846,0.04472135954999007,-0.0873373513097988,-0.0873373513097988,-0.0873373513097846,-0.0873373513097846,0.01266264869019551
5052.0,-0.07349623418076305,-0.08916039030125944,0.04135288201037256,-0.08916039030127365,-0.10000000000000853,-0.08916039030125944,-0.08916039030125944,-1.4210854715202004e-14
5054.0,-0.06497548511355263,-0.07495914185591346,0.03790630064586352,-0.07495914185592767,-0.09999999999999432,-0.07495914185591346,-0.07495914185591346,-1.4210854715202004e-14
5056.0,-0.061772822425365345,-0.0749579056848404,0.03969838836210362,-0.07495790568485461,-0.09199519753613572,-0.0749579056848404,-0.0749579056848404,0.008004802463844385
5058.0,-0.05484685869783732,-0.07484685869782481,0.044721359549983714,-0.07484685869783902,-0.07484685869783902,-0.07484685869782481,-0.07484685869782481,0.02515314130214108
5060.0,-0.059543033953141845,-0.07954303395312934,0.044721359549983714,-0.07954303395314355,-0.07954303395314355,-0.07954303395312934,-0.07954303395312934,0.020456966046836556
5062.0,-0.08000000000000398,-0.09999999999999432,0.04472135954999007,-0.10000000000000853,-0.10000000000000853,-0.09999999999999432,-0.09999999999999432,-1.4210854715202004e-14
5064.0,-0.08000000000000398,-0.09999999999999432,0.04472135954999007,-0.10000000000000853,-0.10000000000000853,-0.09999999999999432,-0.09999999999999432,-1.4210854715202004e-14
5066.0,-0.07979886654353549,-0.09979886654352299,0.04472135954998372,-0.0997988665435372,-0.0997988665435372,-0.09979886654352299,-0.09979886654352299,0.00020113345644290348
5068.0,-0.05645942719962136,-0.07645942719960885,0.044721359549983714,-0.07645942719962306,-0.07645942719962306,-0.07645942719960885,-0.07645942719960885,0.02354057280035704
5070.0,-0.05479272669034572,-0.07479272669033321,0.044721359549983714,-0.07479272669034742,-0.07479272669034742,-0.07479272669033321,-0.07479272669033321,0.025207273309632683
5072.0,-0.07516276483986531,-0.09516276483985564,0.04472135954999007,-0.09516276483986985,-0.09516276483986985,-0.09516276483985564,-0.09516276483985564,0.0048372351601244645
5074.0,-0.08000000000000398,-0.09999999999999432,0.04472135954999007,-0.10000000000000853,-0.10000000000000853,-0.09999999999999432,-0.09999999999999432,-1.4210854715202004e-14
5076.0,-0.0799999999999926,-0.0999999999999801,0.04472135954998372,-0.09999999999999432,-0.09999999999999432,-0.0999999999999801,-0.0999999999999801,-1.4210854715202004e-14
5078.0,-0.06426427130597859,-0.08426427130596892,0.04472135954999007,-0.08426427130598313,-0.08426427130598313,-0.08426427130596892,-0.08426427130596892,0.015735728694011186
5080.0,-0.05506752951510805,-0.07506752951509554,0.044721359549983714,-0.07506752951510975,-0.07506752951510975,-0.07506752951509554,-0.07506752951509554,0.02493247048487035
5082.0,-0.06797330882123162,-0.08797330882121912,0.04472135954998372,-0.08797330882123333,-0.08797330882123333,-0.08797330882121912,-0.08797330882121912,0.012026691178746773
5084.0,-0.08000000000000398,-0.09999999999999432,0.04472135954999007,-0.10000000000000853,-0.10000000000000853,-0.09999999999999432,-0.09999999999999432,-1.4210854715202004e-14
5086.0,-0.08000000000000398,-0.09999999999999432,0.04472135954999007,-0.10000000000000853,-0.10000000000000853,-0.09999999999999432,-0.09999999999999432,-1.4210854715202004e-14
5088.0,-0.0697551945786529,-0.08975519457864323,0.04472135954999007,-0.08975519457865744,-0.08975519457865744,-0.08975519457864323,-0.08975519457864323,0.010244805421336878
5090.0,-0.054829797029773884,-0.07482979702976422,0.044721359549990077,-0.07482979702977843,-0.07482979702977843,-0.07482979702976422,-0.07482979702976422,0.025170202970215882
5092.0,-0.062062154964627324,-0.08206215496461766,0.044721359549990077,-0.08206215496463187,-0.08206215496463187,-0.08206215496461766,-0.08206215496461766,0.017937845035362443
5094.0,-0.08000000000000398,-0.09999999999999432,0.04472135954999007,-0.10000000000000853,-0.10000000000000853,-0.09999999999999432,-0.09999999999999432,-1.4210854715202004e-14
5096.0,-0.0799999999999926,-0.0999999999999801,0.04472135954998372,-0.09999999999999432,-0.09999999999999432,-0.0999999999999801,-0.0999999999999801,-1.4210854715202004e-14
5098.0,-0.07795371984580868,-0.09744214980725019,0.043577454168542716,-0.0974421498072644,-0.0974421498072644,-0.09744214980725019,-0.09744214980725019,-1.4210854715202004e-14
5100.0,-0.05991402583465231,-0.07489253229330473,0.03349295864298234,-0.07489253229331894,-0.07489253229331894,-0.07489253229330473,-0.07489253229330473,-1.4210854715202004e-14
5102.0,-0.06007620525633399,-0.07509525657040683,0.033583619695840304,-0.07509525657042104,-0.07509525657042104,-0.07509525657040683,-0.07509525657040683,-1.4210854715202004e-14
5104.0,-0.07829123392608324,-0.09786404240759339,0.04376613027525702,-0.0978640424076076,-0.0978640424076076,-0.09786404240759339,-0.09786404240759339,-1.4210854715202004e-14
5106.0,-0.0799999999999926,-0.0999999999999801,0.04472135954998372,-0.09999999999999432,-0.09999999999999432,-0.0999999999999801,-0.0999999999999801,-1.4210854715202004e-14
5108.0,-0.0799999999999926,-0.0999999999999801,0.04472135954998372,-0.09999999999999432,-0.09999999999999432,-0.0999999999999801,-0.0999999999999801,-1.4210854715202004e-14
5110.0,-0.06526709144779659,-0.08158386430973508,0.036485413292734144,-0.08158386430974929,-0.08158386430974929,-0.08158386430973508,-0.08158386430973508,-1.4210854715202004e-14
5112.0,-0.06011639931100206,-0.07514549913874191,0.03360608885547259,-0.07514549913875612,-0.07514549913875612,-0.07514549913874191,-0.07514549913874191,-1.4210854715202004e-14
5114.0,-0.07240706348506762,-0.09050882935632387,0.040476779000930566,-0.09050882935633808,-0.09050882935633808,-0.09050882935632387,-0.09050882935632387,-1.4210854715202004e-14
5116.0,-0.0799999999999926,-0.0999999999999801,0.04472135954998372,-0.09999999999999432,-0.09999999999999432,-0.0999999999999801,-0.0999999999999801,-1.4210854715202004e-14
5118.0,-0.08000000000000398,-0.09999999999999432,0.04472135954999007,-0.10000000000000853,-0.10000000000000853,-0.09999999999999432,-0.09999999999999432,-1.4210854715202004e-14
5120.0,-0.07314350366430915,-0.0885725061071696,0.04118678754425981,-0.08857250610718381,-0.10000000000000853,-0.0885725061071696,-0.0885725061071696,-1.4210854715202004e-14
5122.0,-0.06473751082993714,-0.07456251804988767,0.03782849703444253,-0.07456251804990188,-0.09999999999999432,-0.07456251804988767,-0.07456251804988767,-1.4210854715202004e-14
5124.0,-0.06992662078534409,-0.08321103464223256,0.03976043066418903,-0.08321103464224677,-0.09999999999999432,-0.08321103464223256,-0.08321103464223256,-1.4210854715202004e-14
5126.0,-0.08000000000000398,-0.09999999999999432,0.04472135954999007,-0.10000000000000853,-0.10000000000000853,-0.09999999999999432,-0.09999999999999432,-1.4210854715202004e-14
5128.0,-0.08000000000000398,-0.09999999999999432,0.04472135954999007,-0.10000000000000853,-0.10000000000000853,-0.09999999999999432,-0.09999999999999432,-1.4210854715202004e-14
5130.0,-0.0777938878516153,-0.09632314641935125,0.043517239897035195,-0.09632314641936546,-0.09999999999999432,-0.09632314641935125,-0.09632314641935125,-1.4210854715202004e-14
5132.0,-0.0649356389938049,-0.07489273165633392,0.03789319763221077,-0.07489273165634813,-0.09999999999999432,-0.07489273165633392,-0.07489273165633392,-1.4210854715202004e-14
5134.0,-0.06527401317752606,-0.07545668862920252,0.03800543249048431,-0.07545668862921673,-0.09999999999999432,-0.07545668862920252,-0.07545668862920252,-1.4210854715202004e-14
5136.0,-0.07929735368273043,-0.09882892280454314,0.044331468627546354,-0.09882892280455735,-0.09999999999999432,-0.09882892280454314,-0.09882892280454314,-1.4210854715202004e-14
5138.0,-0.0799999999999926,-0.0999999999999801,0.04472135954998372,-0.09999999999999432,-0.09999999999999432,-0.0999999999999801,-0.0999999999999801,-1.4210854715202004e-14
5140.0,-0.08000000000000398,-0.09999999999999432,0.04472135954999007,-0.10000000000000853,-0.10000000000000853,-0.09999999999999432,-0.09999999999999432,-1.4210854715202004e-14
5142.0,-0.06877505270697952,-0.08129175451162496,0.039290611730084475,-0.08129175451163917,-0.09999999999999432,-0.08129175451162496,-0.08129175451162496,-1.4210854715202004e-14
5144.0,-0.06501138946548793,-0.07501898244247229,0.03791813345533415,-0.0750189824424865,-0.09999999999999432,-0.07501898244247229,-0.07501898244247229,-1.4210854715202004e-14
5146.0,-0.058394806548398036,-0.07488567354259601,0.041951207392198694,-0.07488567354261022,-0.08365850605709113,-0.07488567354259601,-0.07488567354259601,0.016341493942903185
5148.0,-0.054918021492633785,-0.07491802149262128,0.044721359549983714,-0.07491802149263549,-0.07491802149263549,-0.07491802149262128,-0.07491802149262128,0.025081978507344616
5150.0,-0.06839810144799116,-0.08839810144797866,0.04472135954998372,-0.08839810144799287,-0.08839810144799287,-0.08839810144797866,-0.08839810144797866,0.011601898551987233
